"coreid","Iptc4xmpExt:CountryCode","Iptc4xmpExt:CountryName","Iptc4xmpExt:ProvinceState","Iptc4xmpExt:WorldRegion","ac:accessURI","ac:associatedSpecimenReference","ac:attributionLogoURL","ac:bestQualityAccessURI","ac:bestQualityFormat","ac:caption","ac:captureDevice","ac:comments","ac:digitizationDate","ac:furtherInformationURL","ac:goodQualityAccessURI","ac:hashFunction","ac:hashValue","ac:licenseLogoURL","ac:metadataCreator","ac:metadataLanguage","ac:metadataLanguageLiteral","ac:metadataProvider","ac:metadataProviderLiteral","ac:provider","ac:providerLiteral","ac:providerManagedID","ac:resourceCreationTechnique","ac:serviceExpectation","ac:subjectOrientation","ac:subjectPart","ac:subtype","ac:subtypeLiteral","ac:tag","ac:thumbnailAccessURI","ac:variant","ac:variantLiteral","dc:creator","dc:format","dc:rights","dc:type","dcterms:accessRights","dcterms:available","dcterms:created","dcterms:creator","dcterms:description","dcterms:format","dcterms:identifier","dcterms:language","dcterms:license","dcterms:modified","dcterms:publisher","dcterms:references","dcterms:rights","dcterms:rightsHolder","dcterms:source","dcterms:title","dcterms:type","dwc:basisOfRecord","dwc:catalogNumber","dwc:collectionCode","dwc:collectionID","dwc:coordinateUncertaintyInMeters","dwc:country","dwc:county","dwc:day","dwc:decimalLatitude","dwc:decimalLongitude","dwc:eventDate","dwc:family","dwc:genus","dwc:geodeticDatum","dwc:georeferencedBy","dwc:habitat","dwc:institutionCode","dwc:kingdom","dwc:locality","dwc:month","dwc:municipality","dwc:occurrenceID","dwc:occurrenceRemarks","dwc:order","dwc:otherCatalogNumbers","dwc:phylum","dwc:recordedBy","dwc:scientificName","dwc:scientificNameAuthorship","dwc:specificEpithet","dwc:startDayOfYear","dwc:stateProvince","dwc:year","exif:PixelXDimension","exif:PixelYDimension","idigbio:associatedRecordReference","idigbio:associatedRecordsetReference","idigbio:recordId","photoshop:Credit","symbiota:recordEnteredBy","xmp:CreateDate","xmp:MetadataDate","xmpRights:Owner","xmpRights:UsageTerms","xmpRights:WebStatement"
"459bd185-12a4-4e50-a43c-caeed1fdf065","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001218_Lastosoma_quadrulata_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1218","","","","","","","","","","","07b19c88f47ca778e7e5dce423d65d22","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/96766","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1218 Lastosoma quadrulata head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lastosoma quadrulata","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"f211a10c-7ee4-4ab8-8b85-713fccde066c","","United States","California","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012605_Leptis_costata_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12605","","","","","","","","","","","a8cdffd36a6d5ee1a18d74b334a11524","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/95970","","","2006-11-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12605 Leptis costata head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Leptis costata","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"a2761b15-79be-4b5b-ac72-ec0a194ae46d","","United States","Nebraska","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012811_Holopogon_seniculus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12811","","","","","","","","","","","3e355d1461da771bfb14badbb17c351b","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/96245","","","2006-12-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12811 Holopogon seniculus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Holopogon seniculus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"c809a963-90e9-43b1-9f83-3c4b04f4cf57","","Panama","Canal Zone","Central America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015983_Psilopus_nitidicauda_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:15983","","","","","","","","","","","42a5b69cfd6969cc53e2b7e4692828d8","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/102337","","","2003-04-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:15983 Psilopus nitidicauda head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Psilopus nitidicauda","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"77f9e4f0-3c4f-4ae6-8b50-44f7d761c3a0","","United States","Arizona","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013484_Systropus_arizonicus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13484","","","","","","","","","","","f4b4c2158eaf9c0d4b66a4edb57a8aa9","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101015","","","2007-02-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13484 Systropus arizonicus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Systropus arizonicus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"8b05b4bb-5c51-4a90-9dac-973a93499ead","","","","","http://www.morphbank.net?id=464864&imgType=jpeg","","http://www.morphbank.net/images/userLogos/","","","","Auto-Montage","","","http://www.morphbank.net/464864","","","","http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png","morphbank.net","","en","morphbank.net","","http://www.morphbank.net/236991","","http://www.morphbank.net/464864","No preparation","","Anterior","Head","","","Head","","","best quality","","image/jpeg","by-nc-sa","StillImage","","2008-12-16","","","Image added to Database","","urn:uuid:8db3c8b3-fd1a-4ece-9559-c0eefb4fc2d2","","","2008-12-15 06:58:36.0","","","","","","image of Choerades marginata","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1454","1512","","","","","","","","","","<a href=""http://creativecommons.org/licenses/by-nc-sa/3.0/us/"" rel=""license"">  <img src=""http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png"" style=""border-width: 0pt;"" alt=""Creative Commons License""/>  </a>"
"c9d4de18-1547-454e-95d9-ccca3719f358","","Panama","Canal Zone","Central America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00015992_Psilopus_simulans_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:15992","","","","","","","","","","","2366461c1104dc61a03edc741fcb244d","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/102372","","","2003-04-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:15992 Psilopus simulans head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Psilopus simulans","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"0dfb5179-f176-4e62-95d8-eeed02ac6426","","United States","California","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012745_Ablautus_mimus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12745","","","","","","","","","","","2548dcadfb68fbbb39b34907e7585ee2","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/96394","","","2006-12-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12745 Ablautus mimus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ablautus mimus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"52738470-7101-4f16-9e2e-ba4579cf594d","","United States","New Hampshire","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001159_Rhamphomyia_rustica_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1159","","","","","","","","","","","f095061762cf26df3d956125e455ca19","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101410","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1159 Rhamphomyia rustica head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rhamphomyia rustica","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"cca98a8d-4235-42b7-bbc5-b41525620049","","Democratic Republic of the Congo","Maniema","Africa","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030572_Tabanus_obscurehirtus_var_lubutuensis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:30572","","","","","","","","","","","babfbeddb67c0e2158becd759a2ab54d","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/97901","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:30572 Tabanus obscurehirtus lubutuensis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tabanus obscurehirtus lubutuensis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"c22545fc-cc2b-44f7-8e7a-2954f1fc66dd","","United States","Florida","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007593_Leptomydas_jonesii_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:7593","","","","","","","","","","","04405708e9625763236b6f069af09003","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2012 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/171442","","","2012-02-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:7593 Leptomydas jonesii head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Leptomydas jonesii","","","","","","1000","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"3e5c58da-6427-4a44-a127-0890fe40aec0","","United States","District of Columbia","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001146_Rhamphomyia_incompleta_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1146","","","","","","","","","","","ccea05a79ef94f603f882c9cea16d23c","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101503","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1146 Rhamphomyia incompleta head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rhamphomyia incompleta","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"6c820567-a46f-407a-bf6d-d32dd50c4ff3","","United States","California","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012814_Callinicus_calcaneus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12814","","","","","","","","","","","c8f33d7a851b984fa7f90ae01db0aa35","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98309","","","2003-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12814 Callinicus calcaneus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Callinicus calcaneus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"a8b8d11f-eb6d-4bb7-b09e-bcc08bfac75e","","United States","Nebraska","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013449_Lobioptera_indecora_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13449","","","","","","","","","","","032b5601338c73448622fb7f55974327","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/146093","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13449 Lobioptera indecora head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lobioptera indecora","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
